1809,Volda,1	
1809,Voss,1	
1809,Ål,1	
1809,Ålesund,1	
1810,Arendal,1	
1810,Balestrand,1	
1810,Bamble,1	
1810,Bergen,2	
1810,Farsund,1	
1810,Fet,1	
1810,Flekkefjord,1	
1810,Haram,1	
1810,Hiterdal,1	
1810,Holmestrand,2	
1810,Hornindal,1	
1810,Horten,1	
1810,Hyllestad,1	
1810,Krsand S,1	
1810,Lavangen,1	
1810,Levanger,1	
1810,Lindås,1	
1810,Lyngen,1	
1810,Meldal,1	
1810,Molde,1	
1810,Namsos,1	
1810,Nord-Aurdal,1	
1810,Odda,1	
1810,Oppdal,2	
1810,Oslo,3	
1810,Osterøy,1	
1810,Rødøy,1	
1810,Skedsmo,1	
1810,Sogndal,1	
1810,Stavanger,2	
1810,Svde Telemarken,1	
1810,Sverge,1	
1810,Tingvoll,1	
1810,Trondheim,2	
1810,Ulvik,1	
1810,Vardø,1	
1810,Vefsn,1	
1810,Vik,1	
1811,Alstahaug,1	
1811,Averøy,1	
1811,Bodø,1	
1811,Drammen,1	
1811,Eidsvoll,1	
1811,Ens Sogn,1	
1811,Etne,1	
1811,Gaular,1	
1811,Kongsvinger,1	
1811,Nes (Akershus),1	
1811,Nesoden,1	
1811,Nord-Aurdal,1	
1811,Porsanger - Porsánjggu Gielda - Porsangin Komuuni,1	
1811,Radøy,1	
1811,Sparbo,1	
1811,Steinkjer,1	
1811,Suldal,1	
1811,Sulen,1	
1811,Sveen,1	
1811,Vgan Lofoten,1	
1811,Ålesund,1	
1811,Østre Toten,1	
1812,Aure,1	
1812,Balestrand,1	
1812,Eigersund,1	
1812,Elverum,1	
1812,Etne,1	
1812,Flekkefjord,1	
1812,Frogn,1	
1812,Gausdal,1	
1812,Gjevedal,1	
1812,Gran,2	
1812,Gulen,1	
1812,Hegrenes,1	
1812,Inderen,1	
1812,Kristiansand,1	
1812,Lillehammer,2	
1812,Lindås,1	
1812,Luster,1	
1812,Lyngdal,1	
1812,Marnardal,1	
1812,Meløy,1	
1812,Molde,1	
1812,Narvik,1	
1812,Odda,1	
1812,Rennesøy,1	
1812,Ringerike,1	
1812,Sauda,1	
1812,Sogndal,1	
1812,Steinkjer,4	
1812,Surnadal,1	
1812,Tysnes,1	
1812,Ulvik,1	
1812,Vang,1	
1812,Verdal,1	
1812,Vivestad Sogn,1	
1812,Voss,1	
1813,Aure,1	
1813,Bærum,1	
1813,Balestrand,1	
1813,Balsfjord,1	
1813,Bergen,1	
1813,Bremanger,2	
1813,Dale I Snfj,1	
1813,Eigersund,1	
1813,Finland,1	
1813,Frogn,1	
1813,Goden,1	
1813,Gran,1	
1813,Grimstad,1	
1813,Grong,1	
1813,Harstad,1	
1813,Hemne,1	
1813,Hitra,1	
1813,Ibestad,1	
1813,Karlsøy,1	
1813,Kirkeb,1	
1813,Kongsvinger,1	
1813,Kragerø,1	
1813,Kvinnherad,1	
1813,Lillehammer,2	
1813,Lillesand,1	
1813,Lyngen,1	
1813,Naustdal,1	
1813,Nes (Akershus),1	
1813,Nrb,1	
1813,Nsset,1	
1813,Rendalen,1	
1813,Rygge,1	
1813,Sør-Fron,1	
1813,Skaun,1	
1813,Stavanger,1	
1813,Steinkjer,1	
1813,Strmsgodset,1	
1813,Stryn,1	
1813,Sund,1	
1813,Sunelven,1	
1813,Sverige,1	
1813,Trondheim,1	
1813,Ulvik,1	
1813,Vestre Toten,2	
1813,Vik,1	
1813,Vreb,1	
1813,Ålesund,1	
1813,Åmot,1	
1814,,1	
1814,?,1	
1814,Alvrsunn,1	
1814,Aremark,1	
1814,Aure,1	
1814,Aurland,1	
1814,Aurskog-Høland,1	
1814,B,1	
1814,Bindal,1	
1814,Birkrem,1	
1814,Bjrnum S Herred,1	
1814,Bremanger,1	
1814,Bremns,1	
1814,Brseskogn,1	
1814,Eid,1	
1814,Eidfjord,1	
1814,Eidsberg,1	
1814,Eidskog,1	
1814,Esberg,1	
1814,Etne,1	
1814,Flekkefjord,2	
1814,Fusa,1	
1814,Gausdal,1	
1814,Geiranger,1	
1814,Hadeland,1	
1814,Hadsel,1	
1814,Halså,1	
1814,Hemsedal,2	
1814,Hjringfjord,1	
1814,Hobl,1	
1814,Hole,1	
1814,Jølster,6	
1814,Kinservik,1	
1814,Klbu,1	
1814,Kongsvinger,1	
1814,Kragerø,1	
1814,Kristiansand,1	
1814,Kvinnherad,1	
1814,Larvik,1	
1814,Marker,1	
1814,Marnardal,1	
1814,Melhus,1	
1814,Midtre Gauldal,1	
1814,Modalen,1	
1814,Naustdal,1	
1814,Nes (Akershus),1	
1814,Nord-Aurdal,1	
1814,Nord-Odal,1	
1814,Nordre Undal,1	
1814,Notodden,1	
1814,Odda,3	
1814,Os (Hordaland),2	
1814,Rødøy,1	
1814,Røros,1	
1814,Rana,1	
1814,Ringsaker,1	
1814,Rmskogen,1	
1814,Søgne,1	
1814,Saltdal,1	
