Gjerstad,Maid,56
Gjerstad,Farmer,409
Gjesdal,Farmer,586
Gjesdal,Maid,15
Gjesdal,Housewife,1
Gjøvik,Maid,324
Gjøvik,Fisher,1
Gjøvik,Housewife,591
Gjøvik,Farmer,1281
Gloppen,Fisher,18
Gloppen,Farmer,982
Gloppen,Housewife,3
Gloppen,Maid,66
Gol,Farmer,536
Gol,Housewife,2
Gol,Maid,57
Gran,Farmer,1065
Gran,Housewife,95
Gran,Fisher,1
Gran,Maid,73
Grimstad,Housewife,519
Grimstad,Maid,285
Grimstad,Farmer,995
Grimstad,Fisher,98
Grong,Housewife,4
Grong,Maid,95
Grong,Farmer,632
Grue,Farmer,1033
Grue,Maid,172
Grue,Fisher,2
Grue,Housewife,73
Gulen,Fisher,115
Gulen,Maid,168
Gulen,Farmer,1327
Gulen,Housewife,2
Hadsel,Housewife,166
Hadsel,Farmer,778
Hadsel,Fisher,1788
Hadsel,Maid,319
Halden,Housewife,1586
Halden,Farmer,791
Halden,Fisher,9
Halden,Maid,383
Halsa,Fisher,80
Halsa,Farmer,433
Halsa,Maid,61
Hamar,Housewife,548
Hamar,Fisher,1
Hamar,Maid,178
Hamar,Farmer,67
Hamarøy,Fisher,589
Hamarøy,Housewife,5
Hamarøy,Maid,140
Hamarøy,Farmer,537
Hammerfest,Farmer,31
Hammerfest,Fisher,619
Hammerfest,Maid,116
Hammerfest,Housewife,119
Haram,Farmer,944
Haram,Housewife,84
Haram,Maid,159
Haram,Fisher,766
Harstad,Fisher,1878
Harstad,Maid,422
Harstad,Farmer,1315
Harstad,Housewife,251
Hasvik,Farmer,13
Hasvik,Housewife,1
Hasvik,Maid,51
Hasvik,Fisher,488
Hattfjelldal,Maid,75
Hattfjelldal,Farmer,358
Hattfjelldal,Fisher,3
Haugesund,Farmer,524
Haugesund,Housewife,1486
Haugesund,Fisher,200
Haugesund,Maid,407
Hemne,Maid,160
Hemne,Fisher,299
Hemne,Housewife,8
Hemne,Farmer,1293
Hemnes,Farmer,777
Hemnes,Housewife,7
Hemnes,Fisher,135
Hemnes,Maid,123
Hemsedal,Fisher,1
Hemsedal,Maid,6
Hemsedal,Farmer,459
Hemsedal,Housewife,2
Hitra,Fisher,1037
Hitra,Maid,136
Hitra,Farmer,498
Hitra,Housewife,57
Hjartdal,Farmer,774
Hjartdal,Maid,80
Hjartdal,Fisher,1
Hjartdal,Housewife,24
Hjelmeland,Maid,46
Hjelmeland,Farmer,743
Hjelmeland,Housewife,18
Hjelmeland,Fisher,272
Hobøl,Maid,33
Hobøl,Farmer,463
Hol,Farmer,511
Hol,Fisher,1
Hol,Maid,22
Hole,Maid,34
Hole,Farmer,472
Hole,Housewife,143
Hole,Fisher,17
Holmestrand,Fisher,10
Holmestrand,Maid,303
Holmestrand,Farmer,1437
Holmestrand,Housewife,543
Holtålen,Housewife,17
Holtålen,Farmer,1092
Holtålen,Maid,116
Hornindal,Maid,37
Hornindal,Housewife,2
Hornindal,Farmer,337
Horten,Fisher,40
Horten,Housewife,1043
Horten,Farmer,639
Horten,Maid,291
Hurdal,Fisher,2
Hurdal,Maid,22
Hurdal,Farmer,251
Hurum,Maid,53
Hurum,Housewife,408
Hurum,Farmer,281
Hurum,Fisher,32
Hvaler,Fisher,389
Hvaler,Maid,57
Hvaler,Housewife,219
Hvaler,Farmer,229
Hyllestad,Fisher,22
Hyllestad,Farmer,913
Hyllestad,Housewife,3
Hyllestad,Maid,105
Hå,Housewife,19
Hå,Fisher,193
Hå,Farmer,1526
Hå,Maid,89
Hægebostad,Housewife,9
Hægebostad,Maid,66
Hægebostad,Farmer,840
Høyanger,Maid,5
Høyanger,Farmer,472
Høyanger,Fisher,3
Høylandet,Fisher,2
Høylandet,Housewife,25
Høylandet,Farmer,219
Høylandet,Maid,26
Ibestad,Fisher,1318
Ibestad,Farmer,779
Ibestad,Maid,116
Ibestad,Housewife,38
Inderøy,Fisher,186
Inderøy,Farmer,1116
Inderøy,Maid,134
Inderøy,Housewife,86
Indre Fosen,Farmer,1777
Indre Fosen,Housewife,8
Indre Fosen,Maid,253
Indre Fosen,Fisher,1478
Iveland,Farmer,312
Iveland,Maid,22
Iveland,Housewife,7
Jevnaker,Maid,80
Jevnaker,Housewife,103
Jevnaker,Farmer,228
Jondal,Fisher,17
Jondal,Maid,100
Jondal,Housewife,12
Jondal,Farmer,779
Jølster,Housewife,7
Jølster,Farmer,1175
Jølster,Maid,296
Jølster,Fisher,5
Karasjok - Kárásjoga Gielda,Fisher,16
Karasjok - Kárásjoga Gielda,Maid,25
Karasjok - Kárásjoga Gielda,Farmer,166
Karlsøy,Fisher,1386
Karlsøy,Housewife,2
Karlsøy,Maid,200
Karlsøy,Farmer,185
Karmøy,Maid,439
Karmøy,Fisher,1696
Karmøy,Farmer,1935
Karmøy,Housewife,495
Kautokeino - Guovdageainnu Suohkan,Fisher,49
Kautokeino - Guovdageainnu Suohkan,Maid,6
Kautokeino - Guovdageainnu Suohkan,Farmer,15
Klepp,Maid,125
Klepp,Housewife,8
Klepp,Fisher,11
Klepp,Farmer,865
Klæbu,Maid,18
Klæbu,Farmer,141
Kongsberg,Farmer,867
Kongsberg,Maid,148
Kongsberg,Housewife,705
Kongsvinger,Housewife,284
Kongsvinger,Farmer,1120
Kongsvinger,Maid,205
Kragerø,Maid,273
Kragerø,Farmer,753
Kragerø,Housewife,811
Kragerø,Fisher,271
Kristiansand,Maid,534
Kristiansand,Housewife,1008
Kristiansand,Farmer,1086
Kristiansand,Fisher,525
Kristiansund,Fisher,581
Kristiansund,Housewife,1155
Kristiansund,Farmer,355
Kristiansund,Maid,480
Krødsherad,Housewife,74
Krødsherad,Farmer,248
Krødsherad,Maid,73
Kvalsund,Maid,11
Kvalsund,Housewife,1
Kvalsund,Farmer,91
Kvalsund,Fisher,360
Kvinesdal,Fisher,33
Kvinesdal,Maid,173
Kvinesdal,Housewife,2
Kvinesdal,Farmer,1924
Kvinnherad,Fisher,516
Kvinnherad,Housewife,74
